lane	family	plane	corpus	mode	cwd	artifact	status_artifact	command	notes
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	canada	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/canada__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/canada__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/canada.json track2 1777"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-canada-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-canada-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	citm_catalog	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/citm_catalog__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/citm_catalog__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/citm_catalog.json track1 2316"	status=PASS rc=0 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-citm_catalog-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-citm_catalog-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	citm_catalog	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/citm_catalog__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/citm_catalog__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/citm_catalog.json track2 2316"	status=PASS rc=0 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-citm_catalog-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-citm_catalog-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	distinct_values	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/distinct_values__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/distinct_values__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/distinct_values.json track1 26037"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-distinct_values-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-distinct_values-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	distinct_values	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/distinct_values__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/distinct_values__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/distinct_values.json track2 26037"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-distinct_values-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-distinct_values-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	github_events	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/github_events__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/github_events__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/github_events.json track1 61414"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-github_events-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-github_events-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	github_events	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/github_events__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/github_events__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/github_events.json track2 61414"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-github_events-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-github_events-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	gsoc-2018	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/gsoc-2018__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/gsoc-2018__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/gsoc-2018.json track1 1202"	status=PASS rc=0 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-gsoc-2018-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-gsoc-2018-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	gsoc-2018	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/gsoc-2018__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/gsoc-2018__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/gsoc-2018.json track2 1202"	status=PASS rc=0 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-gsoc-2018-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-gsoc-2018-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	instruments	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/instruments__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/instruments__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/instruments.json track1 18154"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-instruments-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-instruments-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	instruments	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/instruments__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/instruments__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/instruments.json track2 18154"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-instruments-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-instruments-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	marine_ik	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/marine_ik__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/marine_ik__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/marine_ik.json track1 1341"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-marine_ik-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-marine_ik-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	marine_ik	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/marine_ik__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/marine_ik__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/marine_ik.json track2 1341"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-marine_ik-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-marine_ik-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	mesh	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/mesh__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/mesh__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/mesh.json track1 5528"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-mesh-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-mesh-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	mesh	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/mesh__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/mesh__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/mesh.json track2 5528"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-mesh-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-mesh-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	numbers	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/numbers__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/numbers__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/numbers.json track1 26645"	status=PASS rc=0 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-numbers-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-numbers-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	numbers	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/numbers__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/numbers__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/numbers.json track2 26645"	status=PASS rc=0 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-numbers-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-numbers-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	random	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/random__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/random__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/random.json track1 7836"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-random-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-random-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	random	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/random__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/random__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/random.json track2 7836"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-random-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-random-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	twitter	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/twitter__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/twitter__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/twitter.json track1 6334"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-twitter-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-twitter-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	twitter	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/twitter__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/twitter__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/twitter.json track2 6334"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-twitter-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-twitter-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	unicode_basic	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/unicode_basic__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/unicode_basic__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_basic.json track1 3815"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-unicode_basic-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-unicode_basic-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	unicode_basic	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/unicode_basic__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/unicode_basic__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_basic.json track2 3815"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-unicode_basic-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-unicode_basic-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	unicode_escapes	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/unicode_escapes__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/unicode_escapes__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_escapes.json track1 3807"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-unicode_escapes-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-unicode_escapes-track1.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	unicode_escapes	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/unicode_escapes__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/unicode_escapes__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_escapes.json track2 3807"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-unicode_escapes-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-unicode_escapes-track2.err
xctrace-cpu-counters	xctrace-cpu-counters-parse	parse	unicode_mixed	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/cpu-counters/unicode_mixed__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""CPU Counters"" --output /tmp/skv12-pin-p1/parse-xctrace/cpu-counters/unicode_mixed__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_mixed.json track1 3799"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-unicode_mixed-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-cpu-counters-parse-unicode_mixed-track1.err
